employee code,   year, month,  day,  hour, mint,Machine, status 
83,2021,9,29,19,41,1,2
76,2021,9,29,19,43,1,1
8,2021,9,29,19,44,1,1
84,2021,9,29,19,44,1,1
74,2021,9,29,19,45,1,2
77,2021,9,29,19,45,1,2
68,2021,9,29,19,46,1,2
88,2021,9,29,19,46,1,2
48,2021,9,29,19,47,1,1
28,2021,9,29,19,49,1,2
90,2021,9,29,19,49,1,2
26,2021,9,29,19,50,1,2
75,2021,9,29,19,51,1,1
91,2021,9,29,19,53,1,2
18,2021,9,29,19,54,1,2
59,2021,9,29,19,54,1,2
79,2021,9,29,19,56,1,2
43,2021,9,29,19,58,1,2
49,2021,9,29,20,3,1,1
9,2021,9,29,20,4,1,2
3,2021,9,29,20,5,1,2
70,2021,9,29,20,5,1,1
61,2021,9,29,20,7,1,1
52,2021,9,29,20,8,1,2
73,2021,9,29,20,8,1,1
57,2021,9,29,20,9,1,1
86,2021,9,29,20,14,1,2
64,2021,9,29,20,15,1,2
81,2021,9,29,20,15,1,2
45,2021,9,29,20,18,1,2
42,2021,9,29,20,18,1,2
21,2021,9,29,20,28,1,1
36,2021,9,29,20,30,1,2
55,2021,9,29,20,31,1,2
69,2021,9,29,20,32,1,2
29,2021,9,29,20,38,1,2
72,2021,9,29,20,43,1,2
20,2021,9,29,20,51,1,2
65,2021,9,29,20,59,1,2
31,2021,9,29,21,1,1,2
33,2021,9,29,21,2,1,2
17,2021,9,29,21,3,1,2
34,2021,9,29,21,10,1,2
35,2021,9,29,21,10,1,2
23,2021,9,29,21,19,1,2
13,2021,9,29,21,41,1,2
27,2021,9,29,21,51,1,2
23,2021,9,30,7,18,1,1
82,2021,9,30,7,41,1,2
4,2021,9,30,7,47,1,1
8,2021,9,30,7,50,1,2
92,2021,9,30,7,52,1,1
51,2021,9,30,7,52,1,1
47,2021,9,30,7,54,1,1
84,2021,9,30,7,54,1,2
5,2021,9,30,7,55,1,1
83,2021,9,30,7,56,1,1
53,2021,9,30,7,56,1,1
44,2021,9,30,7,57,1,1
73,2021,9,30,7,57,1,1
68,2021,9,30,7,58,1,1
75,2021,9,30,7,59,1,2
80,2021,9,30,8,1,1,1
59,2021,9,30,8,1,1,1
48,2021,9,30,8,1,1,2
49,2021,9,30,8,1,1,2
36,2021,9,30,8,3,1,1
86,2021,9,30,8,5,1,1
67,2021,9,30,8,8,1,1
58,2021,9,30,8,11,1,1
61,2021,9,30,8,13,1,2
60,2021,9,30,8,15,1,2
28,2021,9,30,8,16,1,1
76,2021,9,30,8,41,1,2
19,2021,9,30,8,57,1,1
62,2021,9,30,9,4,1,2
6,2021,9,30,9,7,1,1
69,2021,9,30,9,8,1,2
81,2021,9,30,9,11,1,2
64,2021,9,30,9,11,1,1
65,2021,9,30,9,11,1,1
89,2021,9,30,9,26,1,1
21,2021,9,30,9,27,1,2
24,2021,9,30,9,37,1,2
56,2021,9,30,9,44,1,2
27,2021,9,30,9,46,1,1
20,2021,9,30,9,53,1,1
63,2021,9,30,10,6,1,1
29,2021,9,30,10,9,1,1
16,2021,9,30,10,16,1,1
12,2021,9,30,10,20,1,1
15,2021,9,30,10,47,1,1
38,2021,9,30,11,0,1,1
2,2021,9,30,11,1,1,1
26,2021,9,30,11,4,1,1
13,2021,9,30,12,4,1,1
74,2021,9,30,13,12,1,1
91,2021,9,30,13,39,1,1
77,2021,9,30,13,39,1,1
91,2021,9,30,13,40,1,2
44,2021,9,30,13,45,1,2
88,2021,9,30,13,46,1,1
80,2021,9,30,13,47,1,2
18,2021,9,30,13,49,1,1
67,2021,9,30,13,50,1,2
3,2021,9,30,13,52,1,2
53,2021,9,30,13,55,1,1
92,2021,9,30,13,58,1,2
52,2021,9,30,13,59,1,1
9,2021,9,30,14,2,1,1
43,2021,9,30,14,4,1,1
42,2021,9,30,14,4,1,1
45,2021,9,30,14,5,1,1
79,2021,9,30,14,6,1,1
6,2021,9,30,14,10,1,2
47,2021,9,30,14,10,1,2
5,2021,9,30,14,10,1,2
51,2021,9,30,14,12,1,2
60,2021,9,30,14,13,1,1
35,2021,9,30,14,16,1,1
58,2021,9,30,14,20,1,2
90,2021,9,30,14,46,1,1
34,2021,9,30,14,48,1,1
72,2021,9,30,14,53,1,1
37,2021,9,30,14,53,1,1
19,2021,9,30,15,4,1,2
31,2021,9,30,15,9,1,1
17,2021,9,30,15,14,1,1
57,2021,9,30,15,23,1,1
32,2021,9,30,15,24,1,1
25,2021,9,30,15,32,1,1
24,2021,9,30,15,34,1,1
55,2021,9,30,15,36,1,1
56,2021,9,30,15,44,1,1
39,2021,9,30,16,2,1,1
38,2021,9,30,17,8,1,2
12,2021,9,30,17,42,1,2
89,2021,9,30,17,47,1,2
15,2021,9,30,18,46,1,2
48,2021,9,30,19,19,1,1
70,2021,9,30,19,24,1,1
84,2021,9,30,19,39,1,1
82,2021,9,30,19,42,1,1
74,2021,9,30,19,42,1,2
77,2021,9,30,19,42,1,2
86,2021,9,30,19,43,1,2
83,2021,9,30,19,43,1,2
68,2021,9,30,19,47,1,2
28,2021,9,30,19,48,1,2
26,2021,9,30,19,48,1,2
21,2021,9,30,19,48,1,1
75,2021,9,30,19,49,1,1
73,2021,9,30,19,50,1,1
43,2021,9,30,19,50,1,1
88,2021,9,30,19,50,1,2
41,2021,9,30,19,51,1,1
76,2021,9,30,19,52,1,1
18,2021,9,30,19,53,1,2
79,2021,9,30,19,54,1,2
7,2021,9,30,19,56,1,1
59,2021,9,30,19,57,1,2
3,2021,9,30,19,58,1,2
52,2021,9,30,19,58,1,2
20,2021,9,30,19,58,1,2
45,2021,9,30,20,1,1,2
42,2021,9,30,20,1,1,2
91,2021,9,30,20,2,1,2
9,2021,9,30,20,3,1,1
57,2021,9,30,20,3,1,2
61,2021,9,30,20,9,1,1
36,2021,9,30,20,15,1,2
69,2021,9,30,20,31,1,2
29,2021,9,30,20,31,1,2
72,2021,9,30,20,39,1,2
64,2021,9,30,20,40,1,2
81,2021,9,30,20,41,1,2
55,2021,9,30,20,45,1,2
34,2021,9,30,20,45,1,2
23,2021,9,30,20,46,1,2
90,2021,9,30,20,48,1,2
35,2021,9,30,20,59,1,2
31,2021,9,30,20,59,1,2
62,2021,9,30,21,2,1,1
65,2021,9,30,21,2,1,2
32,2021,9,30,21,4,1,2
17,2021,9,30,21,7,1,2
13,2021,9,30,21,31,1,2
82,2021,10,1,7,44,1,2
4,2021,10,1,7,52,1,1
5,2021,10,1,7,54,1,1
41,2021,10,1,7,54,1,2
60,2021,10,1,7,55,1,2
86,2021,10,1,7,56,1,2
44,2021,10,1,7,56,1,2
60,2021,10,1,7,57,1,2
83,2021,10,1,7,58,1,1
75,2021,10,1,7,58,1,2
23,2021,10,1,8,0,1,1
84,2021,10,1,8,1,1,2
92,2021,10,1,8,1,1,1
36,2021,10,1,8,2,1,1
67,2021,10,1,8,2,1,1
53,2021,10,1,8,3,1,1
80,2021,10,1,8,5,1,2
58,2021,10,1,8,5,1,1
73,2021,10,1,8,6,1,1
51,2021,10,1,8,8,1,2
68,2021,10,1,8,10,1,1
48,2021,10,1,8,12,1,2
7,2021,10,1,8,15,1,2
61,2021,10,1,8,20,1,2
28,2021,10,1,8,39,1,2
62,2021,10,1,8,43,1,2
76,2021,10,1,8,43,1,2
69,2021,10,1,8,52,1,2
19,2021,10,1,9,9,1,1
81,2021,10,1,9,10,1,1
65,2021,10,1,9,17,1,1
21,2021,10,1,9,29,1,2
89,2021,10,1,9,30,1,1
24,2021,10,1,9,49,1,1
12,2021,10,1,9,59,1,1
15,2021,10,1,10,5,1,1
16,2021,10,1,10,14,1,1
29,2021,10,1,10,16,1,1
56,2021,10,1,10,37,1,1
38,2021,10,1,10,52,1,1
71,2021,10,1,11,6,1,1
63,2021,10,1,11,8,1,1
26,2021,10,1,11,13,1,1
13,2021,10,1,12,13,1,1
43,2021,10,1,13,14,1,1
74,2021,10,1,13,23,1,1
67,2021,10,1,13,40,1,2
51,2021,10,1,13,41,1,2
77,2021,10,1,13,42,1,1
79,2021,10,1,13,43,1,1
92,2021,10,1,13,44,1,2
60,2021,10,1,13,45,1,1
80,2021,10,1,13,47,1,2
58,2021,10,1,13,53,1,2
44,2021,10,1,13,56,1,2
88,2021,10,1,14,4,1,1
54,2021,10,1,14,5,1,1
53,2021,10,1,14,8,1,2
9,2021,10,1,14,9,1,1
52,2021,10,1,14,11,1,1
5,2021,10,1,14,14,1,2
3,2021,10,1,14,16,1,1
18,2021,10,1,14,21,1,1
35,2021,10,1,14,27,1,1
34,2021,10,1,14,46,1,1
72,2021,10,1,14,46,1,2
16,2021,10,1,14,49,1,2
33,2021,10,1,14,55,1,1
31,2021,10,1,14,55,1,1
57,2021,10,1,14,58,1,1
90,2021,10,1,14,59,1,1
19,2021,10,1,15,4,1,2
17,2021,10,1,15,19,1,2
55,2021,10,1,15,43,1,1
25,2021,10,1,15,44,1,1
24,2021,10,1,15,46,1,1
56,2021,10,1,15,52,1,1
32,2021,10,1,15,54,1,1
39,2021,10,1,16,24,1,1
38,2021,10,1,16,44,1,2
12,2021,10,1,17,19,1,2
89,2021,10,1,17,44,1,2
71,2021,10,1,17,57,1,2
15,2021,10,1,18,54,1,2
48,2021,10,1,19,35,1,1
82,2021,10,1,19,41,1,2
83,2021,10,1,19,41,1,2
77,2021,10,1,19,45,1,2
74,2021,10,1,19,46,1,2
8,2021,10,1,19,47,1,1
75,2021,10,1,19,47,1,1
76,2021,10,1,19,50,1,1
84,2021,10,1,19,50,1,1
68,2021,10,1,19,52,1,2
3,2021,10,1,19,53,1,2
73,2021,10,1,19,54,1,2
26,2021,10,1,19,54,1,2
49,2021,10,1,19,57,1,1
86,2021,10,1,19,58,1,2
18,2021,10,1,19,59,1,2
79,2021,10,1,20,2,1,2
61,2021,10,1,20,2,1,1
70,2021,10,1,20,2,1,1
41,2021,10,1,20,3,1,1
88,2021,10,1,20,8,1,2
43,2021,10,1,20,8,1,2
28,2021,10,1,20,10,1,2
69,2021,10,1,20,10,1,2
52,2021,10,1,20,10,1,2
31,2021,10,1,20,15,1,2
36,2021,10,1,20,21,1,2
65,2021,10,1,20,27,1,2
81,2021,10,1,20,29,1,2
21,2021,10,1,20,29,1,1
33,2021,10,1,20,31,1,2
90,2021,10,1,20,35,1,2
29,2021,10,1,20,38,1,2
72,2021,10,1,20,42,1,2
55,2021,10,1,20,44,1,2
62,2021,10,1,20,49,1,1
17,2021,10,1,20,56,1,1
23,2021,10,1,21,13,1,1
13,2021,10,1,21,51,1,1
27,2021,10,1,21,53,1,2
23,2021,10,2,7,38,1,1
41,2021,10,2,7,39,1,2
82,2021,10,2,7,41,1,2
36,2021,10,2,7,46,1,1
47,2021,10,2,7,48,1,1
61,2021,10,2,7,49,1,2
60,2021,10,2,7,51,1,2
44,2021,10,2,7,54,1,1
84,2021,10,2,7,55,1,2
58,2021,10,2,7,55,1,1
68,2021,10,2,7,55,1,1
49,2021,10,2,7,55,1,2
75,2021,10,2,7,57,1,2
83,2021,10,2,7,57,1,1
51,2021,10,2,7,58,1,1
80,2021,10,2,7,58,1,1
4,2021,10,2,7,59,1,1
8,2021,10,2,8,0,1,2
53,2021,10,2,8,1,1,1
67,2021,10,2,8,1,1,1
5,2021,10,2,8,2,1,1
73,2021,10,2,8,5,1,1
86,2021,10,2,8,11,1,1
48,2021,10,2,8,12,1,2
28,2021,10,2,8,44,1,1
62,2021,10,2,8,44,1,2
19,2021,10,2,8,47,1,1
81,2021,10,2,9,5,1,1
64,2021,10,2,9,5,1,1
76,2021,10,2,9,7,1,2
21,2021,10,2,9,9,1,2
69,2021,10,2,9,10,1,2
6,2021,10,2,9,12,1,1
65,2021,10,2,9,14,1,1
89,2021,10,2,9,19,1,1
24,2021,10,2,9,32,1,1
27,2021,10,2,9,38,1,1
56,2021,10,2,9,40,1,1
15,2021,10,2,9,43,1,1
12,2021,10,2,10,1,1,1
20,2021,10,2,10,1,1,1
63,2021,10,2,10,9,1,1
29,2021,10,2,10,15,1,1
16,2021,10,2,10,18,1,1
71,2021,10,2,10,42,1,1
2,2021,10,2,11,9,1,1
13,2021,10,2,12,9,1,1
45,2021,10,2,12,9,1,1
42,2021,10,2,13,40,1,1
53,2021,10,2,13,41,1,2
91,2021,10,2,13,43,1,1
67,2021,10,2,13,48,1,2
74,2021,10,2,13,49,1,1
47,2021,10,2,13,52,1,2
44,2021,10,2,13,52,1,2
60,2021,10,2,13,53,1,1
80,2021,10,2,13,54,1,2
58,2021,10,2,13,54,1,2
88,2021,10,2,13,55,1,1
79,2021,10,2,13,56,1,1
43,2021,10,2,13,58,1,1
3,2021,10,2,14,0,1,1
54,2021,10,2,14,1,1,1
77,2021,10,2,14,7,1,2
51,2021,10,2,14,14,1,2
9,2021,10,2,14,18,1,1
6,2021,10,2,14,21,1,2
5,2021,10,2,14,23,1,2
35,2021,10,2,14,26,1,1
34,2021,10,2,14,40,1,1
52,2021,10,2,14,41,1,1
23,2021,10,2,14,52,1,2
16,2021,10,2,14,53,1,2
72,2021,10,2,14,54,1,1
90,2021,10,2,14,56,1,1
19,2021,10,2,14,59,1,2
31,2021,10,2,15,5,1,1
33,2021,10,2,15,5,1,2
37,2021,10,2,15,6,1,1
17,2021,10,2,15,11,1,1
25,2021,10,2,15,46,1,1
24,2021,10,2,15,49,1,1
55,2021,10,2,15,55,1,1
56,2021,10,2,16,14,1,1
12,2021,10,2,16,35,1,2
89,2021,10,2,17,52,1,2
71,2021,10,2,17,57,1,2
15,2021,10,2,19,1,1,2
70,2021,10,2,19,19,1,1
48,2021,10,2,19,41,1,1
82,2021,10,2,19,44,1,1
74,2021,10,2,19,46,1,2
83,2021,10,2,19,46,1,2
86,2021,10,2,19,48,1,2
77,2021,10,2,19,48,1,2
28,2021,10,2,19,49,1,2
68,2021,10,2,19,49,1,2
91,2021,10,2,19,49,1,2
54,2021,10,2,19,50,1,2
26,2021,10,2,19,51,1,2
84,2021,10,2,19,51,1,1
79,2021,10,2,19,52,1,1
45,2021,10,2,19,54,1,1
42,2021,10,2,19,54,1,1
88,2021,10,2,19,54,1,2
59,2021,10,2,19,55,1,2
41,2021,10,2,19,55,1,1
43,2021,10,2,19,56,1,1
76,2021,10,2,19,58,1,1
73,2021,10,2,20,0,1,1
52,2021,10,2,20,4,1,2
49,2021,10,2,20,7,1,1
3,2021,10,2,20,7,1,2
7,2021,10,2,20,8,1,1
61,2021,10,2,20,9,1,1
9,2021,10,2,20,14,1,1
69,2021,10,2,20,26,1,2
36,2021,10,2,20,31,1,2
21,2021,10,2,20,39,1,1
35,2021,10,2,20,40,1,2
29,2021,10,2,20,40,1,2
34,2021,10,2,20,44,1,2
33,2021,10,2,20,46,1,2
31,2021,10,2,20,49,1,2
90,2021,10,2,20,51,1,2
72,2021,10,2,20,52,1,2
32,2021,10,2,20,58,1,2
62,2021,10,2,21,0,1,1
64,2021,10,2,21,0,1,2
65,2021,10,2,21,0,1,2
55,2021,10,2,21,1,1,2
81,2021,10,2,21,2,1,2
20,2021,10,2,21,3,1,2
17,2021,10,2,21,23,1,2
13,2021,10,2,21,52,1,2
27,2021,10,2,21,52,1,2
82,2021,10,3,7,44,1,2
83,2021,10,3,7,44,1,1
36,2021,10,3,7,46,1,1
47,2021,10,3,7,56,1,1
53,2021,10,3,7,58,1,1
41,2021,10,3,8,0,1,2
84,2021,10,3,8,0,1,2
58,2021,10,3,8,1,1,1
49,2021,10,3,8,4,1,2
73,2021,10,3,8,4,1,2
44,2021,10,3,8,4,1,1
48,2021,10,3,8,5,1,2
80,2021,10,3,8,6,1,1
60,2021,10,3,8,7,1,2
79,2021,10,3,8,14,1,2
51,2021,10,3,8,26,1,1
76,2021,10,3,8,30,1,2
7,2021,10,3,8,36,1,2
21,2021,10,3,9,22,1,1
27,2021,10,3,9,44,1,2
65,2021,10,3,9,49,1,1
62,2021,10,3,9,53,1,2
61,2021,10,3,10,11,1,2
38,2021,10,3,10,36,1,1
53,2021,10,3,12,50,1,2
43,2021,10,3,13,43,1,2
51,2021,10,3,13,47,1,2
47,2021,10,3,13,47,1,2
44,2021,10,3,13,53,1,2
60,2021,10,3,13,54,1,1
58,2021,10,3,14,2,1,2
52,2021,10,3,14,11,1,1
70,2021,10,3,19,20,1,1
48,2021,10,3,19,36,1,1
83,2021,10,3,19,38,1,2
82,2021,10,3,19,39,1,1
8,2021,10,3,19,42,1,1
80,2021,10,3,19,47,1,2
41,2021,10,3,19,48,1,1
75,2021,10,3,19,50,1,1
61,2021,10,3,19,54,1,1
43,2021,10,3,19,56,1,1
49,2021,10,3,19,57,1,1
52,2021,10,3,19,59,1,2
36,2021,10,3,20,9,1,2
21,2021,10,3,20,20,1,1
38,2021,10,3,20,40,1,2
65,2021,10,3,20,40,1,2
27,2021,10,3,21,48,1,2
41,2021,10,4,7,37,1,2
82,2021,10,4,7,41,1,2
92,2021,10,4,7,47,1,1
51,2021,10,4,7,50,1,1
44,2021,10,4,7,53,1,1
47,2021,10,4,7,54,1,1
4,2021,10,4,7,55,1,1
60,2021,10,4,7,56,1,2
8,2021,10,4,7,56,1,2
75,2021,10,4,7,57,1,2
58,2021,10,4,7,57,1,1
49,2021,10,4,7,57,1,2
83,2021,10,4,7,58,1,1
59,2021,10,4,8,1,1,1
68,2021,10,4,8,1,1,1
80,2021,10,4,8,2,1,1
5,2021,10,4,8,2,1,1
67,2021,10,4,8,3,1,1
48,2021,10,4,8,5,1,2
36,2021,10,4,8,13,1,2
28,2021,10,4,8,39,1,1
19,2021,10,4,8,40,1,1
21,2021,10,4,8,51,1,2
69,2021,10,4,9,3,1,2
81,2021,10,4,9,8,1,2
64,2021,10,4,9,8,1,1
65,2021,10,4,9,14,1,1
89,2021,10,4,9,17,1,1
6,2021,10,4,9,28,1,1
24,2021,10,4,9,40,1,1
56,2021,10,4,9,55,1,1
15,2021,10,4,9,59,1,1
20,2021,10,4,10,5,1,1
29,2021,10,4,10,8,1,1
16,2021,10,4,10,22,1,1
12,2021,10,4,10,24,1,1
27,2021,10,4,10,24,1,1
38,2021,10,4,10,41,1,1
63,2021,10,4,10,48,1,1
71,2021,10,4,10,53,1,1
2,2021,10,4,11,7,1,1
26,2021,10,4,11,37,1,1
13,2021,10,4,12,20,1,1
91,2021,10,4,13,17,1,1
74,2021,10,4,13,28,1,1
77,2021,10,4,13,43,1,2
67,2021,10,4,13,49,1,2
52,2021,10,4,13,49,1,1
60,2021,10,4,13,50,1,1
86,2021,10,4,13,51,1,1
79,2021,10,4,13,55,1,1
88,2021,10,4,13,56,1,1
90,2021,10,4,13,56,1,1
4,2021,10,4,14,0,1,2
3,2021,10,4,14,0,1,1
80,2021,10,4,14,0,1,2
54,2021,10,4,14,5,1,1
92,2021,10,4,14,5,1,2
18,2021,10,4,14,5,1,1
35,2021,10,4,14,6,1,1
9,2021,10,4,14,6,1,1
47,2021,10,4,14,7,1,2
58,2021,10,4,14,11,1,2
6,2021,10,4,14,14,1,2
5,2021,10,4,14,14,1,2
42,2021,10,4,14,18,1,1
45,2021,10,4,14,18,1,1
44,2021,10,4,14,23,1,2
51,2021,10,4,14,24,1,2
37,2021,10,4,14,36,1,2
72,2021,10,4,14,47,1,1
34,2021,10,4,14,49,1,1
16,2021,10,4,14,53,1,2
31,2021,10,4,14,57,1,1
19,2021,10,4,15,0,1,2
32,2021,10,4,15,16,1,2
17,2021,10,4,15,23,1,2
25,2021,10,4,15,44,1,2
55,2021,10,4,15,46,1,1
24,2021,10,4,15,49,1,1
56,2021,10,4,15,58,1,1
39,2021,10,4,16,20,1,1
38,2021,10,4,16,46,1,2
89,2021,10,4,17,49,1,2
12,2021,10,4,17,54,1,2
71,2021,10,4,17,55,1,2
15,2021,10,4,19,1,1,2
84,2021,10,4,19,43,1,1
77,2021,10,4,19,48,1,2
74,2021,10,4,19,48,1,2
82,2021,10,4,19,49,1,2
28,2021,10,4,19,49,1,2
86,2021,10,4,19,50,1,2
26,2021,10,4,19,50,1,2
41,2021,10,4,19,51,1,1
68,2021,10,4,19,51,1,2
83,2021,10,4,19,51,1,2
76,2021,10,4,19,51,1,1
63,2021,10,4,19,52,1,1
88,2021,10,4,19,54,1,2
54,2021,10,4,19,54,1,2
43,2021,10,4,19,54,1,2
75,2021,10,4,19,56,1,1
7,2021,10,4,19,56,1,1
3,2021,10,4,19,57,1,2
61,2021,10,4,19,58,1,1
18,2021,10,4,19,59,1,2
52,2021,10,4,19,59,1,2
79,2021,10,4,20,0,1,2
59,2021,10,4,20,1,1,2
49,2021,10,4,20,4,1,1
90,2021,10,4,20,7,1,2
45,2021,10,4,20,7,1,2
42,2021,10,4,20,7,1,2
91,2021,10,4,20,13,1,2
21,2021,10,4,20,25,1,1
36,2021,10,4,20,26,1,2
69,2021,10,4,20,28,1,2
57,2021,10,4,20,37,1,2
9,2021,10,4,20,37,1,2
29,2021,10,4,20,39,1,2
64,2021,10,4,20,45,1,2
81,2021,10,4,20,45,1,2
55,2021,10,4,20,47,1,2
20,2021,10,4,20,53,1,2
72,2021,10,4,20,54,1,2
34,2021,10,4,21,2,1,2
31,2021,10,4,21,7,1,1
35,2021,10,4,21,9,1,2
65,2021,10,4,21,12,1,2
32,2021,10,4,21,14,1,2
17,2021,10,4,21,16,1,2
13,2021,10,4,21,55,1,2
27,2021,10,4,21,56,1,2
62,2021,10,5,1,28,1,2
4,2021,10,5,7,43,1,1
23,2021,10,5,7,45,1,1
82,2021,10,5,7,45,1,2
47,2021,10,5,7,47,1,1
83,2021,10,5,7,53,1,1
92,2021,10,5,7,54,1,1
68,2021,10,5,7,56,1,1
84,2021,10,5,7,56,1,2
80,2021,10,5,7,58,1,1
67,2021,10,5,7,59,1,1
49,2021,10,5,7,59,1,2
75,2021,10,5,7,59,1,2
53,2021,10,5,8,1,1,1
58,2021,10,5,8,2,1,1
60,2021,10,5,8,8,1,2
51,2021,10,5,8,9,1,1
48,2021,10,5,8,11,1,2
7,2021,10,5,8,31,1,2
76,2021,10,5,8,40,1,2
19,2021,10,5,8,45,1,1
86,2021,10,5,8,52,1,1
81,2021,10,5,8,57,1,2
64,2021,10,5,8,57,1,1
65,2021,10,5,8,58,1,1
28,2021,10,5,9,7,1,1
21,2021,10,5,9,8,1,2
69,2021,10,5,9,13,1,2
6,2021,10,5,9,23,1,1
24,2021,10,5,9,24,1,1
61,2021,10,5,9,25,1,2
89,2021,10,5,9,37,1,1
27,2021,10,5,9,38,1,1
62,2021,10,5,9,40,1,2
56,2021,10,5,9,51,1,2
15,2021,10,5,9,56,1,1
20,2021,10,5,10,1,1,2
29,2021,10,5,10,3,1,2
16,2021,10,5,10,23,1,1
12,2021,10,5,10,30,1,1
38,2021,10,5,10,50,1,1
71,2021,10,5,11,8,1,1
26,2021,10,5,11,17,1,1
13,2021,10,5,12,22,1,1
74,2021,10,5,13,22,1,1
45,2021,10,5,13,36,1,1
42,2021,10,5,13,36,1,1
35,2021,10,5,13,44,1,1
91,2021,10,5,13,45,1,1
43,2021,10,5,13,45,1,1
67,2021,10,5,13,49,1,2
80,2021,10,5,13,50,1,2
77,2021,10,5,13,55,1,1
92,2021,10,5,13,55,1,1
51,2021,10,5,13,55,1,2
60,2021,10,5,13,56,1,2
79,2021,10,5,13,59,1,1
52,2021,10,5,14,0,1,1
88,2021,10,5,14,3,1,1
3,2021,10,5,14,3,1,1
53,2021,10,5,14,7,1,2
18,2021,10,5,14,8,1,1
9,2021,10,5,14,13,1,1
58,2021,10,5,14,16,1,2
6,2021,10,5,14,16,1,2
5,2021,10,5,14,17,1,2
47,2021,10,5,14,19,1,2
16,2021,10,5,14,47,1,2
34,2021,10,5,14,49,1,1
90,2021,10,5,14,50,1,1
72,2021,10,5,14,53,1,1
24,2021,10,5,14,53,1,1
33,2021,10,5,14,58,1,1
31,2021,10,5,15,0,1,1
19,2021,10,5,15,9,1,2
32,2021,10,5,15,14,1,2
37,2021,10,5,15,21,1,2
17,2021,10,5,15,25,1,2
55,2021,10,5,15,32,1,1
56,2021,10,5,15,43,1,1
25,2021,10,5,15,44,1,1
57,2021,10,5,15,44,1,1
39,2021,10,5,16,36,1,1
38,2021,10,5,17,16,1,2
89,2021,10,5,17,37,1,2
12,2021,10,5,17,43,1,2
71,2021,10,5,17,47,1,2
15,2021,10,5,18,51,1,2
37,2021,10,5,19,22,1,2
48,2021,10,5,19,44,1,1
26,2021,10,5,19,48,1,2
68,2021,10,5,19,48,1,2
82,2021,10,5,19,48,1,1
28,2021,10,5,19,49,1,2
83,2021,10,5,19,49,1,2
77,2021,10,5,19,49,1,2
8,2021,10,5,19,51,1,1
84,2021,10,5,19,52,1,1
65,2021,10,5,19,53,1,2
74,2021,10,5,19,54,1,2
3,2021,10,5,19,56,1,2
88,2021,10,5,19,56,1,2
73,2021,10,5,19,58,1,2
18,2021,10,5,19,59,1,2
76,2021,10,5,19,59,1,1
54,2021,10,5,20,1,1,1
43,2021,10,5,20,1,1,1
61,2021,10,5,20,3,1,1
59,2021,10,5,20,3,1,2
79,2021,10,5,20,4,1,2
86,2021,10,5,20,5,1,2
42,2021,10,5,20,8,1,2
45,2021,10,5,20,8,1,2
49,2021,10,5,20,10,1,1
21,2021,10,5,20,12,1,1
9,2021,10,5,20,12,1,2
69,2021,10,5,20,25,1,2
91,2021,10,5,20,25,1,2
34,2021,10,5,20,46,1,2
31,2021,10,5,20,46,1,2
35,2021,10,5,20,46,1,2
64,2021,10,5,20,46,1,2
33,2021,10,5,20,47,1,2
20,2021,10,5,20,47,1,2
81,2021,10,5,20,47,1,2
90,2021,10,5,20,48,1,2
32,2021,10,5,20,48,1,2
29,2021,10,5,20,49,1,2
55,2021,10,5,20,55,1,2
72,2021,10,5,20,55,1,2
62,2021,10,5,20,57,1,1
17,2021,10,5,21,20,1,1
23,2021,10,5,21,24,1,1
13,2021,10,5,21,52,1,2
27,2021,10,5,21,52,1,2
53,2021,10,6,7,33,1,1
36,2021,10,6,7,36,1,1
49,2021,10,6,7,40,1,2
82,2021,10,6,7,41,1,1
86,2021,10,6,7,47,1,1
4,2021,10,6,7,49,1,1
83,2021,10,6,7,50,1,1
8,2021,10,6,7,50,1,2
61,2021,10,6,7,52,1,2
80,2021,10,6,7,53,1,2
47,2021,10,6,7,54,1,1
5,2021,10,6,7,55,1,1
84,2021,10,6,7,56,1,2
51,2021,10,6,7,56,1,1
58,2021,10,6,7,58,1,1
68,2021,10,6,7,58,1,1
67,2021,10,6,7,59,1,1
59,2021,10,6,7,59,1,1
92,2021,10,6,8,1,1,1
73,2021,10,6,8,2,1,1
60,2021,10,6,8,4,1,2
23,2021,10,6,8,6,1,1
48,2021,10,6,8,6,1,2
19,2021,10,6,8,9,1,1
21,2021,10,6,8,20,1,2
76,2021,10,6,8,31,1,2
28,2021,10,6,8,32,1,1
81,2021,10,6,8,53,1,1
64,2021,10,6,8,53,1,1
65,2021,10,6,8,59,1,1
62,2021,10,6,9,6,1,2
69,2021,10,6,9,15,1,2
89,2021,10,6,9,15,1,1
6,2021,10,6,9,17,1,1
24,2021,10,6,9,36,1,1
15,2021,10,6,9,41,1,1
27,2021,10,6,9,50,1,1
63,2021,10,6,9,59,1,1
29,2021,10,6,10,7,1,1
12,2021,10,6,10,8,1,1
20,2021,10,6,10,11,1,2
16,2021,10,6,10,19,1,1
56,2021,10,6,10,24,1,1
38,2021,10,6,10,51,1,1
71,2021,10,6,10,53,1,1
26,2021,10,6,11,19,1,1
2,2021,10,6,11,20,1,1
13,2021,10,6,12,25,1,1
43,2021,10,6,12,38,1,1
74,2021,10,6,13,24,1,1
91,2021,10,6,13,31,1,1
42,2021,10,6,13,44,1,1
45,2021,10,6,13,44,1,1
67,2021,10,6,13,50,1,1
80,2021,10,6,13,54,1,2
88,2021,10,6,13,56,1,1
92,2021,10,6,13,57,1,2
